ts,t0,t1,p_normal,p_anomaly,pred_label,gt_label,threshold,lat_sched_ms,lat_compute_ms
0.074,0.073,0.074,0.982198,0.0178025,normal,normal,0.7,11.109000,0.000000
0.075,0.074,0.075,0.982198,0.0178025,normal,normal,0.7,8.005300,0.000000
0.076,0.075,0.076,0.982198,0.0178025,normal,normal,0.7,16.041200,0.000000
0.077,0.076,0.077,0.982765,0.0172347,normal,normal,0.7,12.005900,0.000000
0.078,0.077,0.078,0.987747,0.0122533,normal,normal,0.7,9.767600,0.000000
0.079,0.078,0.079,0.982198,0.0178025,normal,normal,0.7,19.912500,0.000000
0.08,0.079,0.08,0.982198,0.0178025,normal,normal,0.7,15.145000,0.000000
0.081,0.08,0.081,0.984587,0.0154132,normal,normal,0.7,4.999000,0.000000
0.082,0.081,0.082,0.928723,0.0712767,normal,normal,0.7,27.197300,0.000000
0.083,0.082,0.083,0.973955,0.0260447,normal,normal,0.7,3.998100,0.000000
0.084,0.083,0.084,0.981721,0.0182791,normal,normal,0.7,22.394900,0.000000
0.085,0.084,0.085,0.974211,0.0257895,normal,normal,0.7,9.580500,0.000000
0.086,0.085,0.086,0.974211,0.0257895,normal,normal,0.7,31.413800,0.000000
0.087,0.086,0.087,0.974211,0.0257895,normal,normal,0.7,11.999300,1.000800
0.088,0.087,0.088,0.974211,0.0257895,normal,normal,0.7,11.999200,0.000000
0.089,0.088,0.089,0.973955,0.0260447,normal,normal,0.7,12.264800,0.000000
0.09,0.089,0.09,0.961717,0.0382829,normal,normal,0.7,8.938600,0.000000
0.091,0.09,0.091,0.988583,0.0114172,normal,normal,0.7,15.907100,0.000000
0.092,0.091,0.092,0.909038,0.0909617,normal,normal,0.7,16.137800,0.000000
0.093,0.092,0.093,0.961717,0.0382829,normal,normal,0.7,15.850300,0.000000
0.094,0.093,0.094,0.961717,0.0382829,normal,normal,0.7,17.491700,0.000000
0.095,0.094,0.095,0.961717,0.0382829,normal,normal,0.7,11.983900,0.000000
0.096,0.095,0.096,0.960821,0.0391786,normal,normal,0.7,0.000000,0.000000
0.097,0.096,0.097,0.972392,0.0276079,normal,normal,0.7,24.827100,0.000000
0.098,0.097,0.098,0.961717,0.0382829,normal,normal,0.7,7.008400,0.000000
0.099,0.098,0.099,0.961717,0.0382829,normal,normal,0.7,15.707400,0.000000
0.1,0.099,0.1,0.961717,0.0382829,normal,normal,0.7,0.000000,0.000000
0.101,0.1,0.101,0.963398,0.0366022,normal,normal,0.7,15.669500,0.000000
0.102,0.101,0.102,0.739542,0.260458,normal,normal,0.7,34.916500,0.000000
0.103,0.102,0.103,0.908286,0.0917136,normal,normal,0.7,13.013300,0.000000
0.104,0.103,0.104,0.87632,0.12368,normal,normal,0.7,19.709000,0.000000
0.105,0.104,0.105,0.87632,0.12368,normal,normal,0.7,12.331900,0.000000
0.106,0.105,0.106,0.87632,0.12368,normal,normal,0.7,10.915900,0.000000
0.107,0.106,0.107,0.87632,0.12368,normal,normal,0.7,1.008600,0.000000
0.108,0.107,0.108,0.873689,0.126311,normal,normal,0.7,15.639900,0.000000
0.109,0.108,0.109,0.822903,0.177097,normal,normal,0.7,16.064000,0.000000
0.11,0.109,0.11,0.937987,0.062013,normal,normal,0.7,0.000000,0.000000
0.111,0.11,0.111,0.922067,0.0779327,normal,normal,0.7,33.091200,0.000000
0.112,0.111,0.112,0.775699,0.224301,normal,normal,0.7,16.549700,0.000000
0.113,0.112,0.113,0.822903,0.177097,normal,normal,0.7,11.999800,0.000000
0.114,0.113,0.114,0.822903,0.177097,normal,normal,0.7,1.008000,0.000000
0.115,0.114,0.115,0.81937,0.18063,normal,normal,0.7,16.001800,0.000000
0.116,0.115,0.116,0.866387,0.133613,normal,normal,0.7,16.123400,0.000000
0.117,0.116,0.117,0.822903,0.177097,normal,normal,0.7,0.000000,0.000000
0.118,0.117,0.118,0.822903,0.177097,normal,normal,0.7,26.161600,0.000000
0.119,0.118,0.119,0.822903,0.177097,normal,normal,0.7,12.929000,0.000000
0.12,0.119,0.12,0.822903,0.177097,normal,normal,0.7,11.659700,0.000000
0.121,0.12,0.121,0.879896,0.120104,normal,normal,0.7,14.000200,0.000000
0.122,0.121,0.122,0.736676,0.263325,normal,normal,0.7,16.343400,0.000000
0.123,0.122,0.123,0.752921,0.247079,normal,normal,0.7,10.933700,0.000000
0.124,0.123,0.124,0.752921,0.247079,normal,normal,0.7,10.344900,0.998700
0.125,0.124,0.125,0.752921,0.247079,normal,normal,0.7,10.006600,0.000000
0.126,0.125,0.126,0.752921,0.247079,normal,normal,0.7,11.141500,0.000000
0.127,0.126,0.127,0.748418,0.251582,normal,normal,0.7,11.081300,0.000000
0.128,0.127,0.128,0.666378,0.333622,normal,normal,0.7,11.518800,0.000000
0.129,0.128,0.129,0.866387,0.133613,normal,normal,0.7,7.928500,0.000000
0.13,0.129,0.13,0.752921,0.247079,normal,normal,0.7,17.129900,0.000000
0.131,0.13,0.131,0.768572,0.231428,normal,normal,0.7,13.005700,0.000000
0.132,0.131,0.132,0.662581,0.337419,normal,normal,0.7,15.799800,0.000000
0.133,0.132,0.133,0.666378,0.333622,normal,normal,0.7,14.426800,0.000000
0.134,0.133,0.134,0.661072,0.338928,normal,normal,0.7,5.516800,0.000000
0.135,0.134,0.135,0.735437,0.264563,normal,normal,0.7,19.020500,0.000000
0.136,0.135,0.136,0.666378,0.333622,normal,normal,0.7,14.374800,0.000000
0.137,0.136,0.137,0.666378,0.333622,normal,normal,0.7,11.994000,0.000000
0.138,0.137,0.138,0.666378,0.333622,normal,normal,0.7,12.932400,0.000000
0.139,0.138,0.139,0.666378,0.333622,normal,normal,0.7,13.111100,0.000000
0.14,0.139,0.14,0.661072,0.338928,normal,normal,0.7,12.998700,1.000700
0.141,0.14,0.141,0.817072,0.182928,normal,normal,0.7,12.999300,0.000000
0.142,0.141,0.142,0.593219,0.406781,normal,normal,0.7,15.003100,0.000000
0.143,0.142,0.143,0.566688,0.433313,normal,normal,0.7,10.506300,0.000000
0.144,0.143,0.144,0.566688,0.433313,normal,normal,0.7,13.372500,0.000000
0.145,0.144,0.145,0.566688,0.433313,normal,normal,0.7,13.177300,0.000000
0.146,0.145,0.146,0.560841,0.439159,normal,normal,0.7,1.000700,0.000000
0.147,0.146,0.147,0.461289,0.538711,normal,normal,0.7,15.827800,0.000000
0.148,0.147,0.148,0.735437,0.264563,normal,normal,0.7,15.960300,0.000000
0.149,0.148,0.149,0.566688,0.433313,normal,normal,0.7,16.373900,0.000000
0.15,0.149,0.15,0.566688,0.433313,normal,normal,0.7,0.000000,0.000000
0.151,0.15,0.151,0.575871,0.424129,normal,spoofing_attack,0.7,29.321700,0.000000
0.152,0.151,0.152,0.224892,0.775108,anomaly,spoofing_attack,0.7,29.194500,0.000000
0.153,0.152,0.153,0.263874,0.736126,anomaly,spoofing_attack,0.7,20.131200,0.000000
0.154,0.153,0.154,0.338133,0.661867,normal,spoofing_attack,0.7,15.813400,0.000000
0.155,0.154,0.155,0.268517,0.731483,anomaly,spoofing_attack,0.7,10.609700,0.000000
0.156,0.155,0.156,0.268517,0.731483,anomaly,spoofing_attack,0.7,13.552200,0.000000
0.157,0.156,0.157,0.268517,0.731483,anomaly,spoofing_attack,0.7,14.679300,0.000000
0.158,0.157,0.158,0.268517,0.731483,anomaly,spoofing_attack,0.7,11.164400,0.000000
0.159,0.158,0.159,0.263874,0.736126,anomaly,spoofing_attack,0.7,12.995700,0.000000
0.16,0.159,0.16,0.338133,0.661867,normal,spoofing_attack,0.7,12.001200,0.000000
0.161,0.16,0.161,0.379013,0.620987,normal,spoofing_attack,0.7,0.000000,0.000000
0.162,0.161,0.162,0.30729,0.69271,normal,spoofing_attack,0.7,31.873400,0.000000
0.163,0.162,0.163,0.193776,0.806224,anomaly,spoofing_attack,0.7,16.118500,0.000000
0.164,0.163,0.164,0.193776,0.806224,anomaly,spoofing_attack,0.7,20.335900,0.000000
0.165,0.164,0.165,0.190089,0.809911,anomaly,spoofing_attack,0.7,10.004900,0.000000
0.166,0.165,0.166,0.136597,0.863403,anomaly,spoofing_attack,0.7,15.790300,0.000000
0.167,0.166,0.167,0.338133,0.661867,normal,spoofing_attack,0.7,14.167900,0.000000
0.168,0.167,0.168,0.193776,0.806224,anomaly,spoofing_attack,0.7,11.992600,0.000000
0.169,0.168,0.169,0.193776,0.806224,anomaly,spoofing_attack,0.7,3.998800,0.000000
0.17,0.169,0.17,0.193776,0.806224,anomaly,spoofing_attack,0.7,15.793300,0.000000
0.171,0.17,0.171,0.207387,0.792613,anomaly,spoofing_attack,0.7,19.867900,0.000000
0.172,0.171,0.172,0.268311,0.731689,anomaly,spoofing_attack,0.7,21.487500,0.000000
0.173,0.172,0.173,0.179664,0.820336,anomaly,spoofing_attack,0.7,25.582100,0.000000
0.174,0.173,0.174,0.136597,0.863403,anomaly,spoofing_attack,0.7,19.104500,0.000000
0.175,0.174,0.175,0.136597,0.863403,anomaly,spoofing_attack,0.7,7.773500,0.000000
0.176,0.175,0.176,0.136597,0.863403,anomaly,spoofing_attack,0.7,15.903900,0.000000
0.177,0.176,0.177,0.136597,0.863403,anomaly,spoofing_attack,0.7,0.000000,0.000000
0.178,0.177,0.178,0.133203,0.866798,anomaly,spoofing_attack,0.7,16.125900,0.000000
0.179,0.178,0.179,0.0950674,0.904933,anomaly,spoofing_attack,0.7,23.908900,0.000000
0.18,0.179,0.18,0.250654,0.749346,anomaly,spoofing_attack,0.7,14.121900,0.000000
0.181,0.18,0.181,0.146259,0.853741,anomaly,spoofing_attack,0.7,14.002200,0.000000
0.182,0.181,0.182,0.202159,0.797841,anomaly,spoofing_attack,0.7,9.994500,0.000000
0.183,0.182,0.183,0.0950674,0.904933,anomaly,spoofing_attack,0.7,20.253200,0.000000
0.184,0.183,0.184,0.0918893,0.908111,anomaly,spoofing_attack,0.7,11.595700,0.000000
0.185,0.184,0.185,0.0759032,0.924097,anomaly,spoofing_attack,0.7,15.736600,0.000000
0.186,0.185,0.186,0.179664,0.820336,anomaly,spoofing_attack,0.7,12.050500,0.000000
0.187,0.186,0.187,0.0950674,0.904933,anomaly,spoofing_attack,0.7,11.870200,0.000000
0.188,0.187,0.188,0.0950674,0.904933,anomaly,spoofing_attack,0.7,6.001000,0.000000
0.189,0.188,0.189,0.0950674,0.904933,anomaly,spoofing_attack,0.7,20.180300,0.000000
0.19,0.189,0.19,0.0950674,0.904933,anomaly,spoofing_attack,0.7,19.224100,0.000000
0.191,0.19,0.191,0.139425,0.860575,anomaly,spoofing_attack,0.7,14.635400,0.000000
0.192,0.191,0.192,0.163195,0.836805,anomaly,spoofing_attack,0.7,8.006600,0.000000
0.193,0.192,0.193,0.0759032,0.924097,anomaly,spoofing_attack,0.7,21.868100,0.000000
0.194,0.193,0.194,0.0759032,0.924097,anomaly,spoofing_attack,0.7,12.104900,0.000000
0.195,0.194,0.195,0.0759032,0.924097,anomaly,spoofing_attack,0.7,13.007800,0.000000
0.196,0.195,0.196,0.0759032,0.924097,anomaly,spoofing_attack,0.7,12.119000,0.000000
0.197,0.196,0.197,0.0730946,0.926905,anomaly,spoofing_attack,0.7,12.105800,0.000000
0.198,0.197,0.198,0.0723639,0.927636,anomaly,spoofing_attack,0.7,8.599500,0.000000
0.199,0.198,0.199,0.125414,0.874586,anomaly,spoofing_attack,0.7,17.391100,0.000000
0.2,0.199,0.2,0.0759032,0.924097,anomaly,spoofing_attack,0.7,11.939400,0.000000
0.201,0.2,0.201,0.0682932,0.931707,anomaly,spoofing_attack,0.7,17.129600,0.000000
0.202,0.201,0.202,0.0455336,0.954466,anomaly,spoofing_attack,0.7,21.965900,0.000000
0.203,0.202,0.203,0.0635224,0.936478,anomaly,spoofing_attack,0.7,7.999900,0.000000
0.204,0.203,0.204,0.0661341,0.933866,anomaly,spoofing_attack,0.7,16.143100,0.000000
0.205,0.204,0.205,0.0460826,0.953917,anomaly,spoofing_attack,0.7,12.739000,0.000000
0.206,0.205,0.206,0.0680934,0.931907,anomaly,spoofing_attack,0.7,2.999500,0.000000
0.207,0.206,0.207,0.0680934,0.931907,anomaly,spoofing_attack,0.7,22.912900,0.000000
0.208,0.207,0.208,0.0680934,0.931907,anomaly,spoofing_attack,0.7,8.001900,0.000000
0.209,0.208,0.209,0.0680934,0.931907,anomaly,spoofing_attack,0.7,15.685500,0.000000
0.21,0.209,0.21,0.0635224,0.936478,anomaly,spoofing_attack,0.7,15.827100,0.000000
0.211,0.21,0.211,0.0426671,0.957333,anomaly,spoofing_attack,0.7,14.186900,0.000000
0.212,0.211,0.212,0.0638394,0.936161,anomaly,spoofing_attack,0.7,15.305200,0.000000
0.213,0.212,0.213,0.0661341,0.933866,anomaly,spoofing_attack,0.7,14.022200,0.000000
0.214,0.213,0.214,0.0661341,0.933866,anomaly,spoofing_attack,0.7,2.989700,0.000000
0.215,0.214,0.215,0.0661341,0.933866,anomaly,spoofing_attack,0.7,19.932900,0.000000
0.216,0.215,0.216,0.0612552,0.938745,anomaly,spoofing_attack,0.7,11.000600,0.000000
0.217,0.216,0.217,0.0642272,0.935773,anomaly,spoofing_attack,0.7,0.000000,0.000000
0.218,0.217,0.218,0.0440884,0.955912,anomaly,spoofing_attack,0.7,16.010800,0.000000
0.219,0.218,0.219,0.0661341,0.933866,anomaly,spoofing_attack,0.7,23.264900,0.930800
0.22,0.219,0.22,0.0661341,0.933866,anomaly,spoofing_attack,0.7,12.169700,0.000000
0.221,0.22,0.221,0.0461481,0.953852,anomaly,spoofing_attack,0.7,14.223300,0.000000
0.222,0.221,0.222,0.057325,0.942675,anomaly,spoofing_attack,0.7,12.000900,0.000000
0.223,0.222,0.223,0.0623716,0.937628,anomaly,spoofing_attack,0.7,27.844500,0.000000
0.224,0.223,0.224,0.0427164,0.957284,anomaly,spoofing_attack,0.7,18.705700,0.000000
0.225,0.224,0.225,0.0642272,0.935773,anomaly,spoofing_attack,0.7,28.437500,0.000000
0.226,0.225,0.226,0.0642272,0.935773,anomaly,spoofing_attack,0.7,3.012600,0.000000
0.227,0.226,0.227,0.0642272,0.935773,anomaly,spoofing_attack,0.7,34.170100,0.992600
0.228,0.227,0.228,0.0642272,0.935773,anomaly,spoofing_attack,0.7,16.996600,0.000000
0.229,0.228,0.229,0.05948,0.94052,anomaly,spoofing_attack,0.7,12.003900,0.000000
0.23,0.229,0.23,0.0414547,0.958545,anomaly,spoofing_attack,0.7,12.996200,0.000000
0.231,0.23,0.231,0.0461481,0.953852,anomaly,spoofing_attack,0.7,13.006500,0.000000
0.232,0.231,0.232,0.0480721,0.951928,anomaly,spoofing_attack,0.7,15.667900,0.000000
0.233,0.232,0.233,0.0623716,0.937628,anomaly,spoofing_attack,0.7,3.993400,0.000000
0.234,0.233,0.234,0.0623716,0.937628,anomaly,spoofing_attack,0.7,23.247500,0.000000
0.235,0.234,0.235,0.0584345,0.941565,anomaly,spoofing_attack,0.7,6.998800,0.000000
0.236,0.235,0.236,0.0610934,0.938907,anomaly,spoofing_attack,0.7,0.000000,0.000000
0.237,0.236,0.237,0.0414547,0.958545,anomaly,spoofing_attack,0.7,31.617800,0.000000
0.238,0.237,0.238,0.0623716,0.937628,anomaly,spoofing_attack,0.7,15.707200,0.000000
0.239,0.238,0.239,0.0623716,0.937628,anomaly,spoofing_attack,0.7,15.741600,0.000000
0.24,0.239,0.24,0.0623716,0.937628,anomaly,spoofing_attack,0.7,13.999900,0.000000
0.241,0.24,0.241,0.0419927,0.958007,anomaly,spoofing_attack,0.7,16.014300,0.000000
0.242,0.241,0.242,0.0402241,0.959776,anomaly,spoofing_attack,0.7,15.984000,0.000000
0.243,0.242,0.243,0.0402288,0.959771,anomaly,spoofing_attack,0.7,0.000000,0.000000
0.244,0.243,0.244,0.0610934,0.938907,anomaly,spoofing_attack,0.7,28.844200,0.000000
0.245,0.244,0.245,0.0610934,0.938907,anomaly,spoofing_attack,0.7,18.230200,0.000000
0.246,0.245,0.246,0.0610934,0.938907,anomaly,spoofing_attack,0.7,12.754800,0.000000
0.247,0.246,0.247,0.0610934,0.938907,anomaly,spoofing_attack,0.7,13.054200,0.000000
0.248,0.247,0.248,0.0578063,0.942194,anomaly,spoofing_attack,0.7,11.790400,0.000000
0.249,0.248,0.249,0.0390376,0.960962,anomaly,spoofing_attack,0.7,14.063600,0.000000
0.25,0.249,0.25,0.0610934,0.938907,anomaly,spoofing_attack,0.7,11.932100,0.000000
0.251,0.25,0.251,0.0302651,0.969735,anomaly,spoofing_attack,0.7,20.001500,0.000000
0.252,0.251,0.252,0.0444197,0.95558,anomaly,spoofing_attack,0.7,25.805300,0.000000
0.253,0.252,0.253,0.0621097,0.93789,anomaly,spoofing_attack,0.7,15.889000,0.000000
0.254,0.253,0.254,0.0607729,0.939227,anomaly,spoofing_attack,0.7,12.027800,0.000000
0.255,0.254,0.255,0.0666118,0.933388,anomaly,spoofing_attack,0.7,13.539500,0.000000
0.256,0.255,0.256,0.036756,0.963244,anomaly,spoofing_attack,0.7,21.148000,0.000000
0.257,0.256,0.257,0.0621097,0.93789,anomaly,spoofing_attack,0.7,0.000000,0.000000
0.258,0.257,0.258,0.0621097,0.93789,anomaly,spoofing_attack,0.7,29.624300,0.000000
0.259,0.258,0.259,0.0621097,0.93789,anomaly,spoofing_attack,0.7,3.003200,0.000000
0.26,0.259,0.26,0.0621097,0.93789,anomaly,spoofing_attack,0.7,23.166100,0.000000
0.261,0.26,0.261,0.0378263,0.962174,anomaly,spoofing_attack,0.7,16.132800,0.000000
0.262,0.261,0.262,0.0261986,0.973801,anomaly,spoofing_attack,0.7,21.125600,0.000000
0.263,0.262,0.263,0.0666118,0.933388,anomaly,spoofing_attack,0.7,19.346400,0.000000
0.264,0.263,0.264,0.0666118,0.933388,anomaly,spoofing_attack,0.7,16.220800,0.000000
0.265,0.264,0.265,0.0666118,0.933388,anomaly,spoofing_attack,0.7,12.539400,0.000000
0.266,0.265,0.266,0.0666118,0.933388,anomaly,spoofing_attack,0.7,17.785500,0.000000
0.267,0.266,0.267,0.0654059,0.934594,anomaly,spoofing_attack,0.7,12.035000,1.745200
0.268,0.267,0.268,0.0356225,0.964378,anomaly,spoofing_attack,0.7,12.147500,0.000000
0.269,0.268,0.269,0.0666118,0.933388,anomaly,spoofing_attack,0.7,12.312200,0.000000
0.27,0.269,0.27,0.0666118,0.933388,anomaly,spoofing_attack,0.7,16.267300,0.000000
0.271,0.27,0.271,0.0388092,0.961191,anomaly,spoofing_attack,0.7,13.301900,0.000000
0.272,0.271,0.272,0.0800622,0.919938,anomaly,spoofing_attack,0.7,17.779100,0.000000
0.273,0.272,0.273,0.0826506,0.917349,anomaly,spoofing_attack,0.7,3.999900,0.000000
0.274,0.273,0.274,0.101226,0.898774,anomaly,spoofing_attack,0.7,19.829100,0.000000
0.275,0.274,0.275,0.0356225,0.964378,anomaly,spoofing_attack,0.7,15.021200,0.000000
0.276,0.275,0.276,0.0793605,0.920639,anomaly,spoofing_attack,0.7,11.940700,0.000000
0.277,0.276,0.277,0.0793605,0.920639,anomaly,spoofing_attack,0.7,6.392300,0.000000
0.278,0.277,0.278,0.0793605,0.920639,anomaly,spoofing_attack,0.7,15.802700,0.000000
0.279,0.278,0.279,0.0793605,0.920639,anomaly,spoofing_attack,0.7,15.987400,0.000000
0.28,0.279,0.28,0.0826506,0.917349,anomaly,spoofing_attack,0.7,12.379900,0.000000
0.281,0.28,0.281,0.0238095,0.976191,anomaly,spoofing_attack,0.7,15.086600,0.000000
0.282,0.281,0.282,0.102249,0.897751,anomaly,spoofing_attack,0.7,16.137900,0.000000
0.283,0.282,0.283,0.101226,0.898774,anomaly,spoofing_attack,0.7,10.999700,0.000000
0.284,0.283,0.284,0.101226,0.898774,anomaly,spoofing_attack,0.7,0.000000,0.000000
0.285,0.284,0.285,0.101226,0.898774,anomaly,spoofing_attack,0.7,27.264700,0.000000
0.286,0.285,0.286,0.106272,0.893728,anomaly,spoofing_attack,0.7,10.878900,0.000000
0.287,0.286,0.287,0.0355577,0.964442,anomaly,spoofing_attack,0.7,19.271900,0.000000
0.288,0.287,0.288,0.101226,0.898774,anomaly,spoofing_attack,0.7,14.119900,0.000000
0.289,0.288,0.289,0.101226,0.898774,anomaly,spoofing_attack,0.7,9.953700,0.000000
0.29,0.289,0.29,0.101226,0.898774,anomaly,spoofing_attack,0.7,18.052300,0.000000
0.291,0.29,0.291,0.0381011,0.961899,anomaly,spoofing_attack,0.7,22.663300,0.000000
0.292,0.291,0.292,0.142131,0.857869,anomaly,spoofing_attack,0.7,19.022300,0.000000
0.293,0.292,0.293,0.164004,0.835996,anomaly,spoofing_attack,0.7,0.000000,0.000000
0.294,0.293,0.294,0.0355577,0.964442,anomaly,spoofing_attack,0.7,16.014700,0.000000
0.295,0.294,0.295,0.129408,0.870592,anomaly,spoofing_attack,0.7,25.233200,0.000000
0.296,0.295,0.296,0.129408,0.870592,anomaly,spoofing_attack,0.7,16.990600,0.993700
0.297,0.296,0.297,0.129408,0.870592,anomaly,spoofing_attack,0.7,13.102300,0.993300
0.298,0.297,0.298,0.129408,0.870592,anomaly,spoofing_attack,0.7,12.009300,0.000000
0.299,0.298,0.299,0.135647,0.864353,anomaly,spoofing_attack,0.7,12.875400,0.000000
0.3,0.299,0.3,0.0354797,0.96452,anomaly,spoofing_attack,0.7,10.938300,0.000000
0.301,0.3,0.301,0.0265165,0.973484,anomaly,spoofing_attack,0.7,0.000000,0.000000
