ts,t0,t1,p_normal,p_anomaly,pred_label,gt_label,threshold,lat_sched_ms,lat_compute_ms
0.033,0.032,0.033,0.996801,0.00319942,normal,normal,0.7,13.000000,0.000000
0.034,0.033,0.034,0.998984,0.00101616,normal,normal,0.7,9.458100,0.000000
0.035,0.034,0.035,0.997595,0.00240548,normal,normal,0.7,30.102400,0.000000
0.036,0.035,0.036,0.997595,0.00240548,normal,normal,0.7,19.081900,0.000000
0.037,0.036,0.037,0.997595,0.00240548,normal,normal,0.7,19.121800,0.000000
0.038,0.037,0.038,0.99786,0.00213977,normal,normal,0.7,15.492800,0.000000
0.039,0.038,0.039,0.996801,0.00319942,normal,normal,0.7,16.138500,0.000000
0.04,0.039,0.04,0.998984,0.00101616,normal,normal,0.7,18.115800,0.000000
0.041,0.04,0.041,0.998913,0.00108717,normal,normal,0.7,21.999500,0.000000
0.042,0.041,0.042,0.985375,0.0146253,normal,normal,0.7,22.195100,0.000000
0.043,0.042,0.043,0.996801,0.00319942,normal,normal,0.7,13.384500,0.000000
0.044,0.043,0.044,0.996801,0.00319942,normal,normal,0.7,13.550400,0.000000
0.045,0.044,0.045,0.997131,0.00286846,normal,normal,0.7,14.140300,0.000000
0.046,0.045,0.046,0.998038,0.00196221,normal,normal,0.7,18.111200,0.000000
0.047,0.046,0.047,0.996801,0.00319942,normal,normal,0.7,12.752800,0.000000
0.048,0.047,0.048,0.996801,0.00319942,normal,normal,0.7,12.541500,0.000000
0.049,0.048,0.049,0.996801,0.00319942,normal,normal,0.7,10.158100,0.000000
0.05,0.049,0.05,0.996801,0.00319942,normal,normal,0.7,16.107700,0.000000
0.051,0.05,0.051,0.998571,0.00142855,normal,normal,0.7,17.625300,0.000000
0.052,0.051,0.052,0.936411,0.0635886,normal,normal,0.7,11.000700,0.000000
0.053,0.052,0.053,0.996044,0.00395618,normal,normal,0.7,27.241400,0.000000
0.054,0.053,0.054,0.991575,0.00842544,normal,normal,0.7,3.999800,0.000000
0.055,0.054,0.055,0.991575,0.00842544,normal,normal,0.7,15.716400,0.000000
0.056,0.055,0.056,0.991575,0.00842544,normal,normal,0.7,25.819400,0.000000
0.057,0.056,0.057,0.991575,0.00842544,normal,normal,0.7,19.750800,0.000000
0.058,0.057,0.058,0.992001,0.00799877,normal,normal,0.7,13.152800,0.000000
0.059,0.058,0.059,0.996044,0.00395618,normal,normal,0.7,15.120700,0.000000
0.06,0.059,0.06,0.991575,0.00842544,normal,normal,0.7,14.153500,0.000000
0.061,0.06,0.061,0.992944,0.00705571,normal,normal,0.7,20.995200,0.000000
0.062,0.061,0.062,0.676257,0.323743,normal,normal,0.7,27.088600,0.000000
0.063,0.062,0.063,0.987742,0.012258,normal,normal,0.7,21.040900,0.000000
0.064,0.063,0.064,0.988361,0.0116395,normal,normal,0.7,15.209300,0.000000
0.065,0.064,0.065,0.991599,0.00840134,normal,normal,0.7,13.984000,0.000000
0.066,0.065,0.066,0.987742,0.012258,normal,normal,0.7,13.215400,0.000000
0.067,0.066,0.067,0.987742,0.012258,normal,normal,0.7,3.000100,0.000000
0.068,0.067,0.068,0.987742,0.012258,normal,normal,0.7,23.657300,0.000000
0.069,0.068,0.069,0.987742,0.012258,normal,normal,0.7,8.012500,0.000000
0.07,0.069,0.07,0.988361,0.0116395,normal,normal,0.7,18.228600,0.000000
0.071,0.07,0.071,0.989563,0.0104369,normal,normal,0.7,20.139400,0.000000
0.072,0.071,0.072,0.950365,0.0496352,normal,normal,0.7,18.186900,0.000000
0.073,0.072,0.073,0.982198,0.0178025,normal,normal,0.7,12.000500,0.000000
0.074,0.073,0.074,0.982198,0.0178025,normal,normal,0.7,13.147800,0.000000
0.075,0.074,0.075,0.982198,0.0178025,normal,normal,0.7,11.516900,0.000000
0.076,0.075,0.076,0.982198,0.0178025,normal,normal,0.7,0.998400,0.000000
0.077,0.076,0.077,0.982765,0.0172347,normal,normal,0.7,16.134300,0.000000
0.078,0.077,0.078,0.987747,0.0122533,normal,normal,0.7,19.043400,0.000000
0.079,0.078,0.079,0.982198,0.0178025,normal,normal,0.7,10.999800,0.000000
0.08,0.079,0.08,0.982198,0.0178025,normal,normal,0.7,11.999200,0.000000
0.081,0.08,0.081,0.984587,0.0154132,normal,normal,0.7,15.159500,0.000000
0.082,0.081,0.082,0.928723,0.0712767,normal,normal,0.7,16.923200,0.000000
0.083,0.082,0.083,0.973955,0.0260447,normal,normal,0.7,10.063300,0.000000
0.084,0.083,0.084,0.981721,0.0182791,normal,normal,0.7,15.671500,0.000000
0.085,0.084,0.085,0.974211,0.0257895,normal,normal,0.7,15.761900,0.000000
0.086,0.085,0.086,0.974211,0.0257895,normal,normal,0.7,19.617300,0.000000
0.087,0.086,0.087,0.974211,0.0257895,normal,normal,0.7,12.808400,0.000000
0.088,0.087,0.088,0.974211,0.0257895,normal,normal,0.7,6.989800,0.000000
0.089,0.088,0.089,0.973955,0.0260447,normal,normal,0.7,15.259500,0.000000
0.09,0.089,0.09,0.961717,0.0382829,normal,normal,0.7,16.050200,0.000000
0.091,0.09,0.091,0.988583,0.0114172,normal,normal,0.7,15.651200,0.000000
0.092,0.091,0.092,0.908635,0.0913649,normal,normal,0.7,19.759000,0.000000
0.093,0.092,0.093,0.961717,0.0382829,normal,normal,0.7,11.783000,0.000000
0.094,0.093,0.094,0.961717,0.0382829,normal,normal,0.7,20.788400,0.000000
0.095,0.094,0.095,0.961717,0.0382829,normal,normal,0.7,13.160300,0.000000
0.096,0.095,0.096,0.960821,0.0391786,normal,normal,0.7,13.001100,0.000000
0.097,0.096,0.097,0.972392,0.0276079,normal,normal,0.7,15.710200,0.000000
0.098,0.097,0.098,0.961717,0.0382829,normal,normal,0.7,15.663200,0.000000
0.099,0.098,0.099,0.961717,0.0382829,normal,normal,0.7,0.000000,0.000000
0.1,0.099,0.1,0.961717,0.0382829,normal,normal,0.7,15.941200,0.000000
0.101,0.1,0.101,0.963398,0.0366022,normal,normal,0.7,25.997400,0.000000
0.102,0.101,0.102,0.735361,0.264639,normal,normal,0.7,21.133000,0.000000
0.103,0.102,0.103,0.908286,0.0917136,normal,normal,0.7,13.518300,0.000000
0.104,0.103,0.104,0.87632,0.12368,normal,normal,0.7,11.997900,0.000000
0.105,0.104,0.105,0.87632,0.12368,normal,normal,0.7,16.076800,0.000000
0.106,0.105,0.106,0.87632,0.12368,normal,normal,0.7,20.174000,0.000000
0.107,0.106,0.107,0.87632,0.12368,normal,normal,0.7,13.000300,0.000000
0.108,0.107,0.108,0.873689,0.126311,normal,normal,0.7,15.143400,0.000000
0.109,0.108,0.109,0.822903,0.177097,normal,normal,0.7,11.005800,0.000000
0.11,0.109,0.11,0.937987,0.062013,normal,normal,0.7,11.513400,0.000000
0.111,0.11,0.111,0.922067,0.0779327,normal,normal,0.7,12.000400,0.000000
0.112,0.111,0.112,0.774851,0.225149,normal,normal,0.7,14.000700,0.000000
0.113,0.112,0.113,0.822903,0.177097,normal,normal,0.7,1.000000,0.000000
0.114,0.113,0.114,0.822903,0.177097,normal,normal,0.7,27.247700,0.000000
0.115,0.114,0.115,0.81937,0.18063,normal,normal,0.7,3.843300,0.000000
0.116,0.115,0.116,0.866387,0.133613,normal,normal,0.7,20.442100,0.000000
0.117,0.116,0.117,0.822903,0.177097,normal,normal,0.7,22.825200,0.000000
0.118,0.117,0.118,0.822903,0.177097,normal,normal,0.7,12.188500,1.000100
0.119,0.118,0.119,0.822903,0.177097,normal,normal,0.7,11.188700,0.000000
0.12,0.119,0.12,0.822903,0.177097,normal,normal,0.7,10.997400,0.000000
0.121,0.12,0.121,0.879896,0.120104,normal,normal,0.7,0.000000,0.000000
0.122,0.121,0.122,0.73502,0.26498,normal,normal,0.7,31.699000,0.000000
0.123,0.122,0.123,0.752921,0.247079,normal,normal,0.7,0.000000,0.000000
0.124,0.123,0.124,0.752921,0.247079,normal,normal,0.7,17.960200,0.000000
0.125,0.124,0.125,0.752921,0.247079,normal,normal,0.7,20.095800,0.000000
0.126,0.125,0.126,0.752921,0.247079,normal,normal,0.7,7.998400,0.000000
0.127,0.126,0.127,0.748418,0.251582,normal,normal,0.7,21.167800,0.000000
0.128,0.127,0.128,0.666378,0.333622,normal,normal,0.7,10.997000,0.000000
0.129,0.128,0.129,0.866387,0.133613,normal,normal,0.7,11.003100,0.000000
0.13,0.129,0.13,0.752921,0.247079,normal,normal,0.7,11.172200,0.000000
0.131,0.13,0.131,0.768572,0.231428,normal,normal,0.7,8.003200,0.000000
0.132,0.131,0.132,0.660675,0.339325,normal,normal,0.7,25.859300,0.000000
0.133,0.132,0.133,0.666378,0.333622,normal,normal,0.7,13.115500,0.000000
0.134,0.133,0.134,0.661072,0.338928,normal,normal,0.7,9.000200,0.000000
0.135,0.134,0.135,0.735437,0.264563,normal,normal,0.7,17.154800,0.000000
0.136,0.135,0.136,0.666378,0.333622,normal,normal,0.7,12.999100,0.000000
0.137,0.136,0.137,0.666378,0.333622,normal,normal,0.7,0.000000,0.000000
0.138,0.137,0.138,0.666378,0.333622,normal,normal,0.7,16.064300,0.000000
0.139,0.138,0.139,0.666378,0.333622,normal,normal,0.7,15.804800,0.000000
0.14,0.139,0.14,0.661072,0.338928,normal,normal,0.7,16.106000,0.000000
0.141,0.14,0.141,0.817072,0.182928,normal,normal,0.7,0.000000,15.887500
0.142,0.141,0.142,0.591163,0.408837,normal,normal,0.7,15.445400,0.000000
0.143,0.142,0.143,0.566688,0.433313,normal,normal,0.7,12.009800,0.000000
0.144,0.143,0.144,0.566688,0.433313,normal,normal,0.7,12.221500,0.000000
0.145,0.144,0.145,0.566688,0.433313,normal,normal,0.7,10.180500,0.000000
0.146,0.145,0.146,0.560841,0.439159,normal,normal,0.7,11.006400,0.000000
0.147,0.146,0.147,0.461289,0.538711,normal,normal,0.7,10.007300,0.000000
0.148,0.147,0.148,0.735437,0.264563,normal,normal,0.7,10.658900,0.000000
0.149,0.148,0.149,0.566688,0.433313,normal,normal,0.7,11.005200,0.000000
0.15,0.149,0.15,0.566688,0.433313,normal,normal,0.7,13.583400,0.000000
0.151,0.15,0.151,0.575871,0.424129,normal,spoofing_attack,0.7,18.175900,0.000000
0.152,0.151,0.152,0.223411,0.776589,anomaly,spoofing_attack,0.7,16.146000,0.000000
0.153,0.152,0.153,0.263874,0.736126,anomaly,spoofing_attack,0.7,0.000000,0.000000
0.154,0.153,0.154,0.338133,0.661867,normal,spoofing_attack,0.7,0.000000,0.000000
0.155,0.154,0.155,0.268517,0.731483,anomaly,spoofing_attack,0.7,16.180700,0.000000
0.156,0.155,0.156,0.268517,0.731483,anomaly,spoofing_attack,0.7,4.703400,0.000000
0.157,0.156,0.157,0.268517,0.731483,anomaly,spoofing_attack,0.7,11.487400,0.000000
0.158,0.157,0.158,0.268517,0.731483,anomaly,spoofing_attack,0.7,17.172900,0.000000
0.159,0.158,0.159,0.263874,0.736126,anomaly,spoofing_attack,0.7,11.003800,0.000000
0.16,0.159,0.16,0.338133,0.661867,normal,spoofing_attack,0.7,12.151300,0.000000
0.161,0.16,0.161,0.379013,0.620987,normal,spoofing_attack,0.7,12.174800,0.000000
0.162,0.161,0.162,0.30548,0.69452,normal,spoofing_attack,0.7,6.999500,0.000000
0.163,0.162,0.163,0.193776,0.806224,anomaly,spoofing_attack,0.7,18.293500,0.000000
0.164,0.163,0.164,0.193776,0.806224,anomaly,spoofing_attack,0.7,14.295400,0.000000
0.165,0.164,0.165,0.190089,0.809911,anomaly,spoofing_attack,0.7,15.748800,0.000000
0.166,0.165,0.166,0.136597,0.863403,anomaly,spoofing_attack,0.7,15.949900,0.000000
0.167,0.166,0.167,0.338133,0.661867,normal,spoofing_attack,0.7,0.000000,0.000000
0.168,0.167,0.168,0.193776,0.806224,anomaly,spoofing_attack,0.7,25.886600,0.000000
0.169,0.168,0.169,0.193776,0.806224,anomaly,spoofing_attack,0.7,11.249800,0.000000
0.17,0.169,0.17,0.193776,0.806224,anomaly,spoofing_attack,0.7,11.204200,0.000000
0.171,0.17,0.171,0.207387,0.792613,anomaly,spoofing_attack,0.7,15.083000,0.000000
0.172,0.171,0.172,0.2674,0.7326,anomaly,spoofing_attack,0.7,15.529000,0.000000
0.173,0.172,0.173,0.179664,0.820336,anomaly,spoofing_attack,0.7,12.021900,0.000000
0.174,0.173,0.174,0.136597,0.863403,anomaly,spoofing_attack,0.7,9.755500,0.000000
0.175,0.174,0.175,0.136597,0.863403,anomaly,spoofing_attack,0.7,15.334800,0.000000
0.176,0.175,0.176,0.136597,0.863403,anomaly,spoofing_attack,0.7,12.066300,0.000000
0.177,0.176,0.177,0.136597,0.863403,anomaly,spoofing_attack,0.7,16.405200,0.000000
0.178,0.177,0.178,0.133203,0.866798,anomaly,spoofing_attack,0.7,16.260200,0.000000
0.179,0.178,0.179,0.0950674,0.904933,anomaly,spoofing_attack,0.7,10.516600,0.000000
0.18,0.179,0.18,0.250654,0.749346,anomaly,spoofing_attack,0.7,15.884600,0.000000
0.181,0.18,0.181,0.146259,0.853741,anomaly,spoofing_attack,0.7,16.894300,0.000000
0.182,0.181,0.182,0.201091,0.798909,anomaly,spoofing_attack,0.7,17.121900,0.000000
0.183,0.182,0.183,0.0950674,0.904933,anomaly,spoofing_attack,0.7,16.168400,0.997900
0.184,0.183,0.184,0.0918893,0.908111,anomaly,spoofing_attack,0.7,9.994900,0.000000
0.185,0.184,0.185,0.0759032,0.924097,anomaly,spoofing_attack,0.7,0.000000,0.000000
0.186,0.185,0.186,0.179664,0.820336,anomaly,spoofing_attack,0.7,17.229100,0.000000
0.187,0.186,0.187,0.0950674,0.904933,anomaly,spoofing_attack,0.7,21.167300,0.000000
0.188,0.187,0.188,0.0950674,0.904933,anomaly,spoofing_attack,0.7,15.212500,0.000000
0.189,0.188,0.189,0.0950674,0.904933,anomaly,spoofing_attack,0.7,20.562700,0.000000
0.19,0.189,0.19,0.0950674,0.904933,anomaly,spoofing_attack,0.7,12.998400,0.000000
0.191,0.19,0.191,0.139425,0.860575,anomaly,spoofing_attack,0.7,5.998800,0.000000
0.192,0.191,0.192,0.161533,0.838467,anomaly,spoofing_attack,0.7,37.367400,0.000000
0.193,0.192,0.193,0.0759032,0.924097,anomaly,spoofing_attack,0.7,10.000800,0.000000
0.194,0.193,0.194,0.0759032,0.924097,anomaly,spoofing_attack,0.7,15.688800,0.000000
0.195,0.194,0.195,0.0759032,0.924097,anomaly,spoofing_attack,0.7,16.116600,0.000000
0.196,0.195,0.196,0.0759032,0.924097,anomaly,spoofing_attack,0.7,20.002500,0.000000
0.197,0.196,0.197,0.0730946,0.926905,anomaly,spoofing_attack,0.7,10.011700,0.000000
0.198,0.197,0.198,0.0723639,0.927636,anomaly,spoofing_attack,0.7,14.238800,0.000000
0.199,0.198,0.199,0.125414,0.874586,anomaly,spoofing_attack,0.7,11.138900,0.000000
0.2,0.199,0.2,0.0759032,0.924097,anomaly,spoofing_attack,0.7,15.675500,0.000000
0.201,0.2,0.201,0.0682932,0.931707,anomaly,spoofing_attack,0.7,25.707800,0.000000
0.202,0.201,0.202,0.0452868,0.954713,anomaly,spoofing_attack,0.7,32.983000,0.000000
0.203,0.202,0.203,0.0635224,0.936478,anomaly,spoofing_attack,0.7,10.001000,0.000000
0.204,0.203,0.204,0.0661341,0.933866,anomaly,spoofing_attack,0.7,16.002400,0.000000
0.205,0.204,0.205,0.0460826,0.953917,anomaly,spoofing_attack,0.7,15.640100,0.000000
0.206,0.205,0.206,0.0680934,0.931907,anomaly,spoofing_attack,0.7,11.047600,0.000000
0.207,0.206,0.207,0.0680934,0.931907,anomaly,spoofing_attack,0.7,4.600200,0.000000
0.208,0.207,0.208,0.0680934,0.931907,anomaly,spoofing_attack,0.7,15.639700,0.000000
0.209,0.208,0.209,0.0680934,0.931907,anomaly,spoofing_attack,0.7,17.884700,0.000000
0.21,0.209,0.21,0.0635224,0.936478,anomaly,spoofing_attack,0.7,12.010500,0.000000
0.211,0.21,0.211,0.0426671,0.957333,anomaly,spoofing_attack,0.7,16.674600,0.000000
0.212,0.211,0.212,0.0632162,0.936784,anomaly,spoofing_attack,0.7,23.550500,0.000000
0.213,0.212,0.213,0.0661341,0.933866,anomaly,spoofing_attack,0.7,6.994400,0.000000
0.214,0.213,0.214,0.0661341,0.933866,anomaly,spoofing_attack,0.7,16.877100,0.000000
0.215,0.214,0.215,0.0661341,0.933866,anomaly,spoofing_attack,0.7,10.997900,0.000000
0.216,0.215,0.216,0.0612552,0.938745,anomaly,spoofing_attack,0.7,3.001400,0.000000
0.217,0.216,0.217,0.0642272,0.935773,anomaly,spoofing_attack,0.7,15.436100,0.000000
0.218,0.217,0.218,0.0440884,0.955912,anomaly,spoofing_attack,0.7,20.602400,0.000000
0.219,0.218,0.219,0.0661341,0.933866,anomaly,spoofing_attack,0.7,13.184900,0.000000
0.22,0.219,0.22,0.0661341,0.933866,anomaly,spoofing_attack,0.7,12.993200,0.000000
0.221,0.22,0.221,0.0461481,0.953852,anomaly,spoofing_attack,0.7,14.013200,0.000000
0.222,0.221,0.222,0.0568239,0.943176,anomaly,spoofing_attack,0.7,15.259000,0.000000
0.223,0.222,0.223,0.0623716,0.937628,anomaly,spoofing_attack,0.7,12.049000,0.000000
0.224,0.223,0.224,0.0427164,0.957284,anomaly,spoofing_attack,0.7,5.766900,0.000000
0.225,0.224,0.225,0.0642272,0.935773,anomaly,spoofing_attack,0.7,20.042500,0.000000
0.226,0.225,0.226,0.0642272,0.935773,anomaly,spoofing_attack,0.7,13.179900,0.000000
0.227,0.226,0.227,0.0642272,0.935773,anomaly,spoofing_attack,0.7,10.997200,0.000000
0.228,0.227,0.228,0.0642272,0.935773,anomaly,spoofing_attack,0.7,11.895500,0.000000
0.229,0.228,0.229,0.05948,0.94052,anomaly,spoofing_attack,0.7,14.187100,0.000000
0.23,0.229,0.23,0.0414547,0.958545,anomaly,spoofing_attack,0.7,7.999900,0.000000
0.231,0.23,0.231,0.0461481,0.953852,anomaly,spoofing_attack,0.7,15.825900,0.000000
0.232,0.231,0.232,0.0476477,0.952352,anomaly,spoofing_attack,0.7,15.815800,0.000000
0.233,0.232,0.233,0.0623716,0.937628,anomaly,spoofing_attack,0.7,14.036400,0.000000
0.234,0.233,0.234,0.0623716,0.937628,anomaly,spoofing_attack,0.7,16.833600,0.000000
0.235,0.234,0.235,0.0584345,0.941565,anomaly,spoofing_attack,0.7,13.005900,0.000000
0.236,0.235,0.236,0.0610934,0.938907,anomaly,spoofing_attack,0.7,0.000000,0.000000
0.237,0.236,0.237,0.0414547,0.958545,anomaly,spoofing_attack,0.7,31.328200,0.000000
0.238,0.237,0.238,0.0623716,0.937628,anomaly,spoofing_attack,0.7,12.440400,0.000000
0.239,0.238,0.239,0.0623716,0.937628,anomaly,spoofing_attack,0.7,3.515300,0.000000
0.24,0.239,0.24,0.0623716,0.937628,anomaly,spoofing_attack,0.7,17.653400,0.000000
0.241,0.24,0.241,0.0419927,0.958007,anomaly,spoofing_attack,0.7,3.513200,10.353600
0.242,0.241,0.242,0.0399547,0.960045,anomaly,spoofing_attack,0.7,0.000000,0.000000
0.243,0.242,0.243,0.0402288,0.959771,anomaly,spoofing_attack,0.7,27.840000,0.000000
0.244,0.243,0.244,0.0610934,0.938907,anomaly,spoofing_attack,0.7,3.004700,0.000000
0.245,0.244,0.245,0.0610934,0.938907,anomaly,spoofing_attack,0.7,21.934100,0.000000
0.246,0.245,0.246,0.0610934,0.938907,anomaly,spoofing_attack,0.7,9.001400,0.000000
0.247,0.246,0.247,0.0610934,0.938907,anomaly,spoofing_attack,0.7,0.000000,0.000000
0.248,0.247,0.248,0.0578063,0.942194,anomaly,spoofing_attack,0.7,16.007900,0.000000
0.249,0.248,0.249,0.0390376,0.960962,anomaly,spoofing_attack,0.7,15.714700,0.000000
0.25,0.249,0.25,0.0610934,0.938907,anomaly,spoofing_attack,0.7,22.105100,0.000000
0.251,0.25,0.251,0.0302651,0.969735,anomaly,spoofing_attack,0.7,29.078800,0.000000
0.252,0.251,0.252,0.0441932,0.955807,anomaly,spoofing_attack,0.7,22.131800,0.000000
0.253,0.252,0.253,0.0621097,0.93789,anomaly,spoofing_attack,0.7,12.125100,0.000000
0.254,0.253,0.254,0.0607729,0.939227,anomaly,spoofing_attack,0.7,17.179300,1.013500
0.255,0.254,0.255,0.0666118,0.933388,anomaly,spoofing_attack,0.7,5.988800,0.000000
0.256,0.255,0.256,0.036756,0.963244,anomaly,spoofing_attack,0.7,19.977500,0.000000
0.257,0.256,0.257,0.0621097,0.93789,anomaly,spoofing_attack,0.7,11.999900,0.000000
0.258,0.257,0.258,0.0621097,0.93789,anomaly,spoofing_attack,0.7,12.999000,0.000000
0.259,0.258,0.259,0.0621097,0.93789,anomaly,spoofing_attack,0.7,3.000000,0.000000
0.26,0.259,0.26,0.0621097,0.93789,anomaly,spoofing_attack,0.7,15.663500,0.000000
0.261,0.26,0.261,0.0378263,0.962174,anomaly,spoofing_attack,0.7,31.748300,0.000000
0.262,0.261,0.262,0.0260205,0.973979,anomaly,spoofing_attack,0.7,15.843100,0.000000
0.263,0.262,0.263,0.0666118,0.933388,anomaly,spoofing_attack,0.7,16.089500,0.000000
0.264,0.263,0.264,0.0666118,0.933388,anomaly,spoofing_attack,0.7,13.514500,0.000000
0.265,0.264,0.265,0.0666118,0.933388,anomaly,spoofing_attack,0.7,15.295300,0.000000
0.266,0.265,0.266,0.0666118,0.933388,anomaly,spoofing_attack,0.7,24.126300,0.000000
0.267,0.266,0.267,0.0654059,0.934594,anomaly,spoofing_attack,0.7,7.520200,0.000000
0.268,0.267,0.268,0.0356225,0.964378,anomaly,spoofing_attack,0.7,15.669200,0.000000
0.269,0.268,0.269,0.0666118,0.933388,anomaly,spoofing_attack,0.7,4.305900,0.000000
0.27,0.269,0.27,0.0666118,0.933388,anomaly,spoofing_attack,0.7,11.575300,0.000000
0.271,0.27,0.271,0.0388092,0.961191,anomaly,spoofing_attack,0.7,19.312400,0.000000
0.272,0.271,0.272,0.0786324,0.921368,anomaly,spoofing_attack,0.7,19.155600,0.000000
0.273,0.272,0.273,0.0826506,0.917349,anomaly,spoofing_attack,0.7,7.995400,0.000000
0.274,0.273,0.274,0.101226,0.898774,anomaly,spoofing_attack,0.7,20.070000,0.000000
0.275,0.274,0.275,0.0356225,0.964378,anomaly,spoofing_attack,0.7,11.525100,0.000000
0.276,0.275,0.276,0.0793605,0.920639,anomaly,spoofing_attack,0.7,15.740200,0.000000
0.277,0.276,0.277,0.0793605,0.920639,anomaly,spoofing_attack,0.7,0.000000,0.000000
0.278,0.277,0.278,0.0793605,0.920639,anomaly,spoofing_attack,0.7,15.980800,0.000000
0.279,0.278,0.279,0.0793605,0.920639,anomaly,spoofing_attack,0.7,20.004200,0.000000
0.28,0.279,0.28,0.0826506,0.917349,anomaly,spoofing_attack,0.7,13.004500,0.000000
0.281,0.28,0.281,0.0238095,0.976191,anomaly,spoofing_attack,0.7,15.006500,0.000000
0.282,0.281,0.282,0.100343,0.899657,anomaly,spoofing_attack,0.7,16.517900,0.000000
0.283,0.282,0.283,0.101226,0.898774,anomaly,spoofing_attack,0.7,15.811600,0.000000
0.284,0.283,0.284,0.101226,0.898774,anomaly,spoofing_attack,0.7,11.919200,0.000000
0.285,0.284,0.285,0.101226,0.898774,anomaly,spoofing_attack,0.7,13.908700,0.000000
0.286,0.285,0.286,0.106272,0.893728,anomaly,spoofing_attack,0.7,9.889800,0.000000
0.287,0.286,0.287,0.0355577,0.964442,anomaly,spoofing_attack,0.7,31.284500,0.000000
0.288,0.287,0.288,0.101226,0.898774,anomaly,spoofing_attack,0.7,17.513500,0.000000
0.289,0.288,0.289,0.101226,0.898774,anomaly,spoofing_attack,0.7,11.097500,1.001200
0.29,0.289,0.29,0.101226,0.898774,anomaly,spoofing_attack,0.7,7.992300,0.000000
0.291,0.29,0.291,0.0381011,0.961899,anomaly,spoofing_attack,0.7,15.790900,0.000000
0.292,0.291,0.292,0.1392,0.8608,anomaly,spoofing_attack,0.7,18.062400,0.000000
0.293,0.292,0.293,0.164004,0.835996,anomaly,spoofing_attack,0.7,13.799900,0.000000
0.294,0.293,0.294,0.0355577,0.964442,anomaly,spoofing_attack,0.7,16.354900,0.000000
0.295,0.294,0.295,0.129408,0.870592,anomaly,spoofing_attack,0.7,11.648200,0.000000
0.296,0.295,0.296,0.129408,0.870592,anomaly,spoofing_attack,0.7,12.230100,0.000000
0.297,0.296,0.297,0.129408,0.870592,anomaly,spoofing_attack,0.7,5.948700,0.000000
0.298,0.297,0.298,0.129408,0.870592,anomaly,spoofing_attack,0.7,15.820000,0.000000
0.299,0.298,0.299,0.135647,0.864353,anomaly,spoofing_attack,0.7,0.000000,0.000000
0.3,0.299,0.3,0.0354797,0.96452,anomaly,spoofing_attack,0.7,16.013300,0.000000
0.301,0.3,0.301,0.0265165,0.973484,anomaly,spoofing_attack,0.7,33.676100,0.000000
