ts,t0,t1,p_normal,p_anomaly,pred_label,gt_label,threshold,lat_sched_ms,lat_compute_ms
0.071,0.07,0.071,0.999865,0.000134589,normal,normal,0.7,3.004200,0.000000
0.072,0.071,0.072,0.999964,3.62659e-05,normal,normal,0.7,6.647300,0.000000
0.073,0.072,0.073,0.999931,6.88883e-05,normal,normal,0.7,2.000600,0.000000
0.074,0.073,0.074,0.999931,6.88883e-05,normal,normal,0.7,1.991200,0.000000
0.075,0.074,0.075,0.999931,6.88883e-05,normal,normal,0.7,0.942000,0.000000
0.076,0.075,0.076,0.999931,6.88883e-05,normal,normal,0.7,2.010100,0.000000
0.077,0.076,0.077,0.999931,6.88883e-05,normal,normal,0.7,1.990800,0.000000
0.078,0.077,0.078,0.999931,6.88883e-05,normal,normal,0.7,2.009000,0.000000
0.079,0.078,0.079,0.999931,6.88883e-05,normal,normal,0.7,0.990400,0.000000
0.08,0.079,0.08,0.999931,6.88883e-05,normal,normal,0.7,1.960900,0.000000
0.081,0.08,0.081,0.999865,0.000134589,normal,normal,0.7,0.000000,0.000000
0.082,0.081,0.082,0.999971,2.87798e-05,normal,normal,0.7,10.291700,0.000000
0.083,0.082,0.083,0.999931,6.88883e-05,normal,normal,0.7,3.420600,0.000000
0.084,0.083,0.084,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.085,0.084,0.085,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.086,0.085,0.086,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.087,0.086,0.087,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.088,0.087,0.088,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.089,0.088,0.089,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.09,0.089,0.09,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.091,0.09,0.091,0.999865,0.000134589,normal,normal,0.7,15.723600,0.000000
0.092,0.091,0.092,0.999971,2.92609e-05,normal,normal,0.7,0.000000,0.000000
0.093,0.092,0.093,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.094,0.093,0.094,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.095,0.094,0.095,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.096,0.095,0.096,0.999931,6.88883e-05,normal,normal,0.7,15.824600,0.000000
0.097,0.096,0.097,0.999931,6.88883e-05,normal,normal,0.7,2.190300,0.000000
0.098,0.097,0.098,0.999931,6.88883e-05,normal,normal,0.7,1.988400,0.000000
0.099,0.098,0.099,0.999931,6.88883e-05,normal,normal,0.7,2.000000,0.000000
0.1,0.099,0.1,0.999931,6.88883e-05,normal,normal,0.7,2.000100,0.000000
0.101,0.1,0.101,0.999744,0.000255579,normal,normal,0.7,6.000300,1.000100
0.102,0.101,0.102,0.999905,9.45416e-05,normal,normal,0.7,14.003600,0.999000
0.103,0.102,0.103,0.999931,6.88883e-05,normal,normal,0.7,0.999800,1.014800
0.104,0.103,0.104,0.999931,6.88883e-05,normal,normal,0.7,0.991500,0.000000
0.105,0.104,0.105,0.999931,6.88883e-05,normal,normal,0.7,1.993500,0.000000
0.106,0.105,0.106,0.999931,6.88883e-05,normal,normal,0.7,2.002100,0.000000
0.107,0.106,0.107,0.999931,6.88883e-05,normal,normal,0.7,1.510100,0.000000
0.108,0.107,0.108,0.999931,6.88883e-05,normal,normal,0.7,2.017900,0.000000
0.109,0.108,0.109,0.999931,6.88883e-05,normal,normal,0.7,1.991500,0.000000
0.11,0.109,0.11,0.999931,6.88883e-05,normal,normal,0.7,0.997900,0.000000
0.111,0.11,0.111,0.999865,0.000134589,normal,normal,0.7,4.088300,0.000000
0.112,0.111,0.112,0.999971,2.92779e-05,normal,normal,0.7,6.998600,0.000000
0.113,0.112,0.113,0.999931,6.88883e-05,normal,normal,0.7,1.000600,0.000000
0.114,0.113,0.114,0.999931,6.88883e-05,normal,normal,0.7,1.999200,0.000000
0.115,0.114,0.115,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.116,0.115,0.116,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.117,0.116,0.117,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.118,0.117,0.118,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.119,0.118,0.119,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.12,0.119,0.12,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.121,0.12,0.121,0.999865,0.000134589,normal,normal,0.7,0.000000,0.000000
0.122,0.121,0.122,0.999971,2.92779e-05,normal,normal,0.7,15.994100,0.000000
0.123,0.122,0.123,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.124,0.123,0.124,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.125,0.124,0.125,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.126,0.125,0.126,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.127,0.126,0.127,0.999931,6.88883e-05,normal,normal,0.7,16.026700,0.000000
0.128,0.127,0.128,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.129,0.128,0.129,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.13,0.129,0.13,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.131,0.13,0.131,0.999865,0.000134589,normal,normal,0.7,0.000000,0.000000
0.132,0.131,0.132,0.999971,2.92779e-05,normal,normal,0.7,15.659600,0.000000
0.133,0.132,0.133,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.134,0.133,0.134,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.135,0.134,0.135,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.136,0.135,0.136,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.137,0.136,0.137,0.999931,6.88883e-05,normal,normal,0.7,0.000000,15.922100
0.138,0.137,0.138,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.139,0.138,0.139,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.14,0.139,0.14,0.999931,6.88883e-05,normal,normal,0.7,4.330200,0.000000
0.141,0.14,0.141,0.999865,0.000134589,normal,normal,0.7,0.000000,0.000000
0.142,0.141,0.142,0.99997,2.97832e-05,normal,normal,0.7,17.384500,0.000000
0.143,0.142,0.143,0.999931,6.88883e-05,normal,normal,0.7,2.002600,0.000000
0.144,0.143,0.144,0.999931,6.88883e-05,normal,normal,0.7,1.996900,0.000000
0.145,0.144,0.145,0.999931,6.88883e-05,normal,normal,0.7,2.000800,0.000000
0.146,0.145,0.146,0.999931,6.88883e-05,normal,normal,0.7,2.000000,0.000000
0.147,0.146,0.147,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.148,0.147,0.148,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.149,0.148,0.149,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.15,0.149,0.15,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.151,0.15,0.151,0.999744,0.000255579,normal,normal,0.7,14.616800,0.000000
0.152,0.151,0.152,0.999903,9.67068e-05,normal,normal,0.7,17.075800,0.000000
0.153,0.152,0.153,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.154,0.153,0.154,0.999931,6.88883e-05,normal,normal,0.7,9.312800,0.000000
0.155,0.154,0.155,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.156,0.155,0.156,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.157,0.156,0.157,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.158,0.157,0.158,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.159,0.158,0.159,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.16,0.159,0.16,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.161,0.16,0.161,0.999865,0.000134589,normal,normal,0.7,15.303700,0.000000
0.162,0.161,0.162,0.99997,2.98525e-05,normal,normal,0.7,0.000000,0.000000
0.163,0.162,0.163,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.164,0.163,0.164,0.999931,6.88883e-05,normal,normal,0.7,14.460400,0.000000
0.165,0.164,0.165,0.999931,6.88883e-05,normal,normal,0.7,1.506700,0.000000
0.166,0.165,0.166,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.167,0.166,0.167,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.168,0.167,0.168,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.169,0.168,0.169,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.17,0.169,0.17,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.171,0.17,0.171,0.999865,0.000134589,normal,normal,0.7,16.070200,0.000000
0.172,0.171,0.172,0.99997,2.98525e-05,normal,normal,0.7,0.000000,0.000000
0.173,0.172,0.173,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.174,0.173,0.174,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.175,0.174,0.175,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.176,0.175,0.176,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.177,0.176,0.177,0.999931,6.88883e-05,normal,normal,0.7,15.735700,0.000000
0.178,0.177,0.178,0.999931,6.88883e-05,normal,normal,0.7,1.197400,0.000000
0.179,0.178,0.179,0.999931,6.88883e-05,normal,normal,0.7,1.995700,0.000000
0.18,0.179,0.18,0.999931,6.88883e-05,normal,normal,0.7,1.004900,0.000000
0.181,0.18,0.181,0.999865,0.000134589,normal,normal,0.7,3.071000,0.000000
0.182,0.181,0.182,0.99997,2.98525e-05,normal,normal,0.7,7.006000,0.000000
0.183,0.182,0.183,0.999931,6.88883e-05,normal,normal,0.7,2.013900,0.000000
0.184,0.183,0.184,0.999931,6.88883e-05,normal,normal,0.7,1.979900,0.000000
0.185,0.184,0.185,0.999931,6.88883e-05,normal,normal,0.7,1.003100,0.000000
0.186,0.185,0.186,0.999931,6.88883e-05,normal,normal,0.7,1.997700,0.000000
0.187,0.186,0.187,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.188,0.187,0.188,0.999931,6.88883e-05,normal,normal,0.7,3.055000,0.000000
0.189,0.188,0.189,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.19,0.189,0.19,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.191,0.19,0.191,0.999865,0.000134589,normal,normal,0.7,0.000000,0.000000
0.192,0.191,0.192,0.99997,3.03678e-05,normal,normal,0.7,13.018600,0.000000
0.193,0.192,0.193,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.194,0.193,0.194,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.195,0.194,0.195,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.196,0.195,0.196,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.197,0.196,0.197,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.198,0.197,0.198,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.199,0.198,0.199,0.999931,6.88883e-05,normal,normal,0.7,16.025800,0.000000
0.2,0.199,0.2,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.201,0.2,0.201,0.999744,0.000255579,normal,normal,0.7,0.000000,0.000000
0.202,0.201,0.202,0.999902,9.78961e-05,normal,normal,0.7,21.177900,0.000000
0.203,0.202,0.203,0.999931,6.88883e-05,normal,normal,0.7,2.007000,0.000000
0.204,0.203,0.204,0.999931,6.88883e-05,normal,normal,0.7,2.006600,0.000000
0.205,0.204,0.205,0.999931,6.88883e-05,normal,normal,0.7,3.016700,0.000000
0.206,0.205,0.206,0.999931,6.88883e-05,normal,normal,0.7,2.006600,0.000000
0.207,0.206,0.207,0.999931,6.88883e-05,normal,normal,0.7,1.006400,0.000000
0.208,0.207,0.208,0.999931,6.88883e-05,normal,normal,0.7,2.005700,0.000000
0.209,0.208,0.209,0.999931,6.88883e-05,normal,normal,0.7,2.004900,0.000000
0.21,0.209,0.21,0.999931,6.88883e-05,normal,normal,0.7,2.005400,2.006700
0.211,0.21,0.211,0.999865,0.000134589,normal,normal,0.7,5.269700,0.000000
0.212,0.211,0.212,0.99997,3.04384e-05,normal,normal,0.7,7.978200,0.000000
0.213,0.212,0.213,0.999931,6.88883e-05,normal,normal,0.7,2.016100,0.000000
0.214,0.213,0.214,0.999931,6.88883e-05,normal,normal,0.7,1.920600,0.000000
0.215,0.214,0.215,0.999931,6.88883e-05,normal,normal,0.7,2.011300,0.000000
0.216,0.215,0.216,0.999931,6.88883e-05,normal,normal,0.7,1.987700,0.000000
0.217,0.216,0.217,0.999931,6.88883e-05,normal,normal,0.7,2.001000,0.000000
0.218,0.217,0.218,0.999931,6.88883e-05,normal,normal,0.7,1.997600,0.000000
0.219,0.218,0.219,0.999931,6.88883e-05,normal,normal,0.7,1.000700,0.000000
0.22,0.219,0.22,0.999931,6.88883e-05,normal,normal,0.7,1.000000,0.000000
0.221,0.22,0.221,0.999865,0.000134589,normal,normal,0.7,3.999000,0.000000
0.222,0.221,0.222,0.99997,3.04384e-05,normal,normal,0.7,7.001500,0.000000
0.223,0.222,0.223,0.999931,6.88883e-05,normal,normal,0.7,2.001400,0.000000
0.224,0.223,0.224,0.999931,6.88883e-05,normal,normal,0.7,1.997400,0.000000
0.225,0.224,0.225,0.999931,6.88883e-05,normal,normal,0.7,2.013200,0.000000
0.226,0.225,0.226,0.999931,6.88883e-05,normal,normal,0.7,0.994000,0.000000
0.227,0.226,0.227,0.999931,6.88883e-05,normal,normal,0.7,1.996200,0.000000
0.228,0.227,0.228,0.999931,6.88883e-05,normal,normal,0.7,1.997900,0.000000
0.229,0.228,0.229,0.999931,6.88883e-05,normal,normal,0.7,0.997700,0.000000
0.23,0.229,0.23,0.999931,6.88883e-05,normal,normal,0.7,1.004300,0.000000
0.231,0.23,0.231,0.999865,0.000134589,normal,normal,0.7,0.000000,0.000000
0.232,0.231,0.232,0.99997,3.04384e-05,normal,normal,0.7,0.000000,0.000000
0.233,0.232,0.233,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.234,0.233,0.234,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.235,0.234,0.235,0.999931,6.88883e-05,normal,normal,0.7,15.646000,0.000000
0.236,0.235,0.236,0.999931,6.88883e-05,normal,normal,0.7,3.347400,0.000000
0.237,0.236,0.237,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.238,0.237,0.238,0.999931,6.88883e-05,normal,normal,0.7,4.208500,0.000000
0.239,0.238,0.239,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.24,0.239,0.24,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.241,0.24,0.241,0.999865,0.000134589,normal,normal,0.7,6.926600,0.000000
0.242,0.241,0.242,0.999969,3.09459e-05,normal,normal,0.7,6.944100,0.000000
0.243,0.242,0.243,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.244,0.243,0.244,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.245,0.244,0.245,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.246,0.245,0.246,0.999931,6.88883e-05,normal,normal,0.7,10.214700,0.000000
0.247,0.246,0.247,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.248,0.247,0.248,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.249,0.248,0.249,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.25,0.249,0.25,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.251,0.25,0.251,0.999744,0.000255579,normal,normal,0.7,0.000000,0.000000
0.252,0.251,0.252,0.999901,9.90635e-05,normal,normal,0.7,16.037500,0.000000
0.253,0.252,0.253,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.254,0.253,0.254,0.999931,6.88883e-05,normal,normal,0.7,16.967500,0.000000
0.255,0.254,0.255,0.999931,6.88883e-05,normal,normal,0.7,0.998600,0.000000
0.256,0.255,0.256,0.999931,6.88883e-05,normal,normal,0.7,2.002700,0.000000
0.257,0.256,0.257,0.999931,6.88883e-05,normal,normal,0.7,0.997000,0.000000
0.258,0.257,0.258,0.999931,6.88883e-05,normal,normal,0.7,1.998300,0.000000
0.259,0.258,0.259,0.999931,6.88883e-05,normal,normal,0.7,1.009200,0.000000
0.26,0.259,0.26,0.999931,6.88883e-05,normal,normal,0.7,1.992100,0.000000
0.261,0.26,0.261,0.999865,0.000134589,normal,normal,0.7,3.000300,0.000000
0.262,0.261,0.262,0.999949,5.12436e-05,normal,normal,0.7,1.011900,0.000000
0.263,0.262,0.263,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.264,0.263,0.264,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.265,0.264,0.265,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.266,0.265,0.266,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.267,0.266,0.267,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.268,0.267,0.268,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.269,0.268,0.269,0.999931,6.88883e-05,normal,normal,0.7,15.725800,0.000000
0.27,0.269,0.27,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.271,0.27,0.271,0.999865,0.000134589,normal,normal,0.7,0.000000,0.000000
0.272,0.271,0.272,0.999653,0.000347142,normal,normal,0.7,0.000000,0.000000
0.273,0.272,0.273,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.274,0.273,0.274,0.999931,6.88883e-05,normal,normal,0.7,15.946600,0.000000
0.275,0.274,0.275,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.276,0.275,0.276,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.277,0.276,0.277,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.278,0.277,0.278,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.279,0.278,0.279,0.999931,6.88883e-05,normal,normal,0.7,9.721800,0.000000
0.28,0.279,0.28,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.281,0.28,0.281,0.999865,0.000134589,normal,normal,0.7,0.000000,0.000000
0.282,0.281,0.282,0.99997,2.95969e-05,normal,normal,0.7,14.497300,0.000000
0.283,0.282,0.283,0.999931,6.88883e-05,normal,normal,0.7,1.999900,0.000000
0.284,0.283,0.284,0.999931,6.88883e-05,normal,normal,0.7,2.000200,0.000000
0.285,0.284,0.285,0.999931,6.88883e-05,normal,normal,0.7,2.000300,0.000000
0.286,0.285,0.286,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.287,0.286,0.287,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.288,0.287,0.288,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.289,0.288,0.289,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.29,0.289,0.29,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.291,0.29,0.291,0.999865,0.000134589,normal,normal,0.7,0.000000,0.000000
0.292,0.291,0.292,0.999971,2.9388e-05,normal,normal,0.7,24.191500,0.000000
0.293,0.292,0.293,0.999931,6.88883e-05,normal,normal,0.7,2.996900,0.000000
0.294,0.293,0.294,0.999931,6.88883e-05,normal,normal,0.7,2.000400,0.000000
0.295,0.294,0.295,0.999931,6.88883e-05,normal,normal,0.7,1.998400,0.000000
0.296,0.295,0.296,0.999931,6.88883e-05,normal,normal,0.7,2.156800,0.000000
0.297,0.296,0.297,0.999931,6.88883e-05,normal,normal,0.7,1.998800,0.000000
0.298,0.297,0.298,0.999931,6.88883e-05,normal,normal,0.7,1.999700,0.000000
0.299,0.298,0.299,0.999931,6.88883e-05,normal,normal,0.7,2.014500,0.000000
0.3,0.299,0.3,0.999931,6.88883e-05,normal,normal,0.7,1.985400,0.000000
0.301,0.3,0.301,0.999744,0.000255579,normal,normal,0.7,6.005600,0.000000
0.302,0.301,0.302,0.99991,8.97624e-05,normal,normal,0.7,14.997900,0.000000
0.303,0.302,0.303,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.304,0.303,0.304,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.305,0.304,0.305,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.306,0.305,0.306,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.307,0.306,0.307,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.308,0.307,0.308,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.309,0.308,0.309,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
0.31,0.309,0.31,0.999931,6.88883e-05,normal,normal,0.7,0.000000,0.000000
